hospital_key,hospital_name,oh_region,peer_group,reporting_period,period_date,indicator_code,indicator_label,avg_hours,patient_volume,pct_within_target,target_hours,over_target_flag
trillium health partners - mississauga,Trillium Health Partners - Mississauga,Central,Large Community,202511,2025-11-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,15.35,926.0,31.8,8.0,1
trillium health partners - mississauga,Trillium Health Partners - Mississauga,Central,Large Community,202511,2025-11-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",6.85,2295.0,94.2,8.0,0
trillium health partners - mississauga,Trillium Health Partners - Mississauga,Central,Large Community,202511,2025-11-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",5.37,2786.0,66.1,4.0,1
trillium health partners - mississauga,Trillium Health Partners - Mississauga,Central,Large Community,202511,2025-11-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.23,4038.0,80.3,2.0,1
william osler health system - brampton civic,William Osler Health System - Brampton Civic,Central,Large Community,202511,2025-11-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,14.55,753.0,41.9,8.0,1
william osler health system - brampton civic,William Osler Health System - Brampton Civic,Central,Large Community,202511,2025-11-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",7.28,1884.0,,8.0,0
william osler health system - brampton civic,William Osler Health System - Brampton Civic,Central,Large Community,202511,2025-11-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",5.85,2959.0,60.1,4.0,1
william osler health system - brampton civic,William Osler Health System - Brampton Civic,Central,Large Community,202511,2025-11-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.15,3867.0,77.1,2.0,1
windsor regional hospital - ouellette,Windsor Regional Hospital - Ouellette,West,Large Community,202511,2025-11-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,15.34,760.0,29.8,8.0,1
windsor regional hospital - ouellette,Windsor Regional Hospital - Ouellette,West,Large Community,202511,2025-11-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",6.01,2204.0,95.0,8.0,0
windsor regional hospital - ouellette,Windsor Regional Hospital - Ouellette,West,Large Community,202511,2025-11-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",4.63,3136.0,73.7,4.0,1
windsor regional hospital - ouellette,Windsor Regional Hospital - Ouellette,West,Large Community,202511,2025-11-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.27,5248.0,75.0,2.0,1
grand river hospital,Grand River Hospital,West,Large Community,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,18.53,1036.0,25.0,8.0,1
grand river hospital,Grand River Hospital,West,Large Community,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",7.96,2402.0,82.5,8.0,0
grand river hospital,Grand River Hospital,West,Large Community,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",5.2,3783.0,,4.0,1
grand river hospital,Grand River Hospital,West,Large Community,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.27,4446.0,77.7,2.0,1
hamilton health sciences - general,Hamilton Health Sciences - General,West,Teaching,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,18.73,885.0,25.0,8.0,1
hamilton health sciences - general,Hamilton Health Sciences - General,West,Teaching,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",9.39,2579.0,74.1,8.0,1
hamilton health sciences - general,Hamilton Health Sciences - General,West,Teaching,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",6.28,3375.0,51.1,4.0,1
hamilton health sciences - general,Hamilton Health Sciences - General,West,Teaching,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.23,5319.0,80.0,2.0,1
health sciences north,Health Sciences North,North,Teaching,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,15.01,1029.0,38.4,8.0,1
health sciences north,Health Sciences North,North,Teaching,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",7.09,1740.0,90.5,8.0,0
health sciences north,Health Sciences North,North,Teaching,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",5.28,3793.0,69.8,4.0,1
health sciences north,Health Sciences North,North,Teaching,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.15,5082.0,80.9,2.0,1
kingston health sciences centre,Kingston Health Sciences Centre,East,Teaching,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,18.6,1224.0,25.0,8.0,1
kingston health sciences centre,Kingston Health Sciences Centre,East,Teaching,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",9.05,1851.0,77.9,8.0,1
kingston health sciences centre,Kingston Health Sciences Centre,East,Teaching,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",6.24,3448.0,52.9,4.0,1
kingston health sciences centre,Kingston Health Sciences Centre,East,Teaching,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.16,5262.0,75.4,2.0,1
lakeridge health - oshawa,Lakeridge Health - Oshawa,Central,Large Community,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,17.73,1223.0,25.0,8.0,1
lakeridge health - oshawa,Lakeridge Health - Oshawa,Central,Large Community,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",8.0,2377.0,82.6,8.0,0
lakeridge health - oshawa,Lakeridge Health - Oshawa,Central,Large Community,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",6.67,3227.0,47.5,4.0,1
lakeridge health - oshawa,Lakeridge Health - Oshawa,Central,Large Community,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.03,4441.0,81.7,2.0,1
london health sciences centre - victoria,London Health Sciences Centre - Victoria,West,Teaching,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,18.37,1211.0,25.0,8.0,1
london health sciences centre - victoria,London Health Sciences Centre - Victoria,West,Teaching,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",8.68,2292.0,82.2,8.0,1
london health sciences centre - victoria,London Health Sciences Centre - Victoria,West,Teaching,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",,3408.0,95.0,4.0,0
london health sciences centre - victoria,London Health Sciences Centre - Victoria,West,Teaching,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.25,4378.0,78.4,2.0,1
markham stouffville hospital,Markham Stouffville Hospital,Central,Large Community,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,16.57,948.0,25.0,8.0,1
markham stouffville hospital,Markham Stouffville Hospital,Central,Large Community,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",6.99,2646.0,90.6,8.0,0
markham stouffville hospital,Markham Stouffville Hospital,Central,Large Community,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",5.81,2728.0,61.9,4.0,1
markham stouffville hospital,Markham Stouffville Hospital,Central,Large Community,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.78,4587.0,62.5,2.0,1
niagara health - st. catharines,Niagara Health - St. Catharines,West,Large Community,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,14.01,1042.0,40.3,8.0,1
niagara health - st. catharines,Niagara Health - St. Catharines,West,Large Community,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",6.32,1866.0,95.0,8.0,0
niagara health - st. catharines,Niagara Health - St. Catharines,West,Large Community,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",,3210.0,95.0,4.0,0
niagara health - st. catharines,Niagara Health - St. Catharines,West,Large Community,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.01,5505.0,81.8,2.0,1
north york general hospital,North York General Hospital,Toronto,Large Community,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,18.85,1012.0,25.0,8.0,1
north york general hospital,North York General Hospital,Toronto,Large Community,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",7.38,1833.0,84.8,8.0,0
north york general hospital,North York General Hospital,Toronto,Large Community,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",6.64,2921.0,47.5,4.0,1
north york general hospital,North York General Hospital,Toronto,Large Community,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.2,3925.0,80.5,2.0,1
ottawa hospital - civic campus,Ottawa Hospital - Civic Campus,East,Teaching,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,15.3,972.0,35.5,8.0,1
ottawa hospital - civic campus,Ottawa Hospital - Civic Campus,East,Teaching,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",8.98,2046.0,72.9,8.0,1
ottawa hospital - civic campus,Ottawa Hospital - Civic Campus,East,Teaching,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",5.84,2940.0,60.0,4.0,1
ottawa hospital - civic campus,Ottawa Hospital - Civic Campus,East,Teaching,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.8,5651.0,62.4,2.0,1
peterborough regional health centre,Peterborough Regional Health Centre,East,Large Community,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,14.69,986.0,35.1,8.0,1
peterborough regional health centre,Peterborough Regional Health Centre,East,Large Community,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",8.06,2416.0,86.5,8.0,1
peterborough regional health centre,Peterborough Regional Health Centre,East,Large Community,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",5.58,3060.0,61.0,4.0,1
peterborough regional health centre,Peterborough Regional Health Centre,East,Large Community,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.27,5608.0,78.0,2.0,1
royal victoria regional health centre,Royal Victoria Regional Health Centre,Central,Large Community,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,14.23,896.0,37.9,8.0,1
royal victoria regional health centre,Royal Victoria Regional Health Centre,Central,Large Community,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",6.56,2243.0,92.9,8.0,0
royal victoria regional health centre,Royal Victoria Regional Health Centre,Central,Large Community,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",5.25,2621.0,69.9,4.0,1
royal victoria regional health centre,Royal Victoria Regional Health Centre,Central,Large Community,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.12,3827.0,76.8,2.0,1
scarborough health network - general,Scarborough Health Network - General,Toronto,Large Community,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,19.78,1068.0,25.0,8.0,1
scarborough health network - general,Scarborough Health Network - General,Toronto,Large Community,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",9.16,2199.0,79.4,8.0,1
scarborough health network - general,Scarborough Health Network - General,Toronto,Large Community,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",5.58,3438.0,59.7,4.0,1
scarborough health network - general,Scarborough Health Network - General,Toronto,Large Community,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.83,5775.0,62.2,2.0,1
st. michael's hospital,St. Michael's Hospital,Toronto,Teaching,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,18.9,902.0,25.0,8.0,1
st. michael's hospital,St. Michael's Hospital,Toronto,Teaching,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",8.34,1704.0,82.2,8.0,1
st. michael's hospital,St. Michael's Hospital,Toronto,Teaching,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",6.72,2888.0,45.3,4.0,1
st. michael's hospital,St. Michael's Hospital,Toronto,Teaching,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.96,4634.0,60.0,2.0,1
sunnybrook health sciences centre,Sunnybrook Health Sciences Centre,Toronto,Teaching,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,21.32,960.0,25.0,8.0,1
sunnybrook health sciences centre,Sunnybrook Health Sciences Centre,Toronto,Teaching,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",9.08,1888.0,74.3,8.0,1
sunnybrook health sciences centre,Sunnybrook Health Sciences Centre,Toronto,Teaching,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",7.4,3432.0,33.8,4.0,1
sunnybrook health sciences centre,Sunnybrook Health Sciences Centre,Toronto,Teaching,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.74,4818.0,62.8,2.0,1
thunder bay regional health sciences centre,Thunder Bay Regional Health Sciences Centre,North,Teaching,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,18.18,867.0,25.0,8.0,1
thunder bay regional health sciences centre,Thunder Bay Regional Health Sciences Centre,North,Teaching,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",7.87,2275.0,81.1,8.0,0
thunder bay regional health sciences centre,Thunder Bay Regional Health Sciences Centre,North,Teaching,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",5.81,3696.0,,4.0,1
thunder bay regional health sciences centre,Thunder Bay Regional Health Sciences Centre,North,Teaching,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.25,4860.0,79.7,2.0,1
toronto general hospital,Toronto General Hospital,Toronto,Teaching,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,21.09,1125.0,25.0,8.0,1
toronto general hospital,Toronto General Hospital,Toronto,Teaching,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",9.25,2552.0,76.0,8.0,1
toronto general hospital,Toronto General Hospital,Toronto,Teaching,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",5.75,3737.0,58.1,4.0,1
toronto general hospital,Toronto General Hospital,Toronto,Teaching,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,3.0,5143.0,59.0,2.0,1
trillium health partners - mississauga,Trillium Health Partners - Mississauga,Central,Large Community,202512,2025-12-01 00:00:00.000000,LOS_ADMITTED,Length of stay — admitted patients,14.71,867.0,40.3,8.0,1
trillium health partners - mississauga,Trillium Health Partners - Mississauga,Central,Large Community,202512,2025-12-01 00:00:00.000000,LOS_HIGH_URGENCY,"Length of stay — high urgency, not admitted",7.73,2090.0,86.3,8.0,0
trillium health partners - mississauga,Trillium Health Partners - Mississauga,Central,Large Community,202512,2025-12-01 00:00:00.000000,LOS_LOW_URGENCY,"Length of stay — low urgency, not admitted",6.52,2772.0,45.7,4.0,1
trillium health partners - mississauga,Trillium Health Partners - Mississauga,Central,Large Community,202512,2025-12-01 00:00:00.000000,WT_PHYS_ASSESS,Wait time to first physician assessment,2.15,4595.0,81.2,2.0,1
